ID,Benchmark,?Solved,Bound,Time
3228,spider_bak-ship_1-0001.txt,True,2,2.130278
3229,spider-activity_1-0028.txt,False,7,54.217874
3230,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,3.843622
3231,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,4.746742
3232,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,3.1298440000000003
3233,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,2.611312
3234,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,2.347591
3235,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,2.23923
3236,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,2.3179480000000003
3237,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,4.290374
3238,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,2.5720929999999997
3239,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,3.294051
3240,spider_bak-tracking_share_transactions-0020.txt,,1,
3241,spider_bak-theme_gallery-0004.txt,True,1,0.959934
3242,spider_bak-theme_gallery-0004.txt,True,1,1.048802
3243,spider_bak-theme_gallery-0004.txt,True,1,1.355023
3244,spider-entertainment_awards-0005.txt,True,2,1.82762
3245,spider-cre_Docs_and_Epenses-0023.txt,,1,
3246,spider_bak-gas_company-0008.txt,True,2,3.926957
3247,spider-perpetrator-0002.txt,True,2,2.2757949999999996
3248,spider_bak-university_basketball-0004.txt,True,2,1.33955
3249,spider_bak-university_basketball-0004.txt,True,2,3.248846
3250,spider_bak-university_basketball-0004.txt,True,2,2.38284
3251,spider-device-0003.txt,True,2,3.317815
3252,spider-device-0003.txt,True,1,1.030195
3253,spider-device-0003.txt,True,1,0.989381
3254,spider-device-0003.txt,True,1,0.982973
3255,spider-device-0003.txt,True,1,0.835275
3256,spider-device-0003.txt,True,1,0.987021
3257,spider-device-0003.txt,True,1,0.881396
3258,spider-device-0003.txt,True,1,0.779626
3259,spider-device-0003.txt,True,1,1.011351
3260,spider-device-0003.txt,True,1,1.040944
3261,spider-device-0003.txt,True,1,1.125268
3262,spider-device-0003.txt,True,1,1.115771
3263,spider-device-0003.txt,True,2,3.1419550000000003
3264,spider-device-0003.txt,True,1,1.032586
3265,spider-device-0003.txt,True,1,1.050973
3266,spider-device-0003.txt,True,1,1.01791
3267,spider-device-0003.txt,True,2,2.34327
3268,spider-device-0003.txt,True,1,1.068832
3269,spider-device-0003.txt,True,1,0.937907
3270,spider-device-0003.txt,True,1,1.273885
3271,spider-device-0003.txt,True,1,1.141927
3272,db2csv-voter_1-0005_dev.txt,True,1,1.525142
3273,db2csv-voter_1-0005_dev.txt,True,1,1.389476
3274,db2csv-voter_1-0005_dev.txt,True,2,3.380882
3275,spider-gas_company-0003.txt,True,1,1.026815
3276,spider-gas_company-0003.txt,True,1,1.29156
3277,spider-gas_company-0003.txt,True,1,1.4449999999999998
3278,spider-gas_company-0003.txt,True,1,1.377638
3279,spider-gas_company-0003.txt,True,1,0.982381
3280,spider-gas_company-0003.txt,True,1,1.097892
3281,spider_bak-music_4-0011.txt,,1,
3282,spider-wedding-0020.txt,True,2,1.535008
3283,spider-wedding-0020.txt,True,1,1.272694
3284,spider-wedding-0020.txt,True,1,1.316084
3285,spider-wedding-0020.txt,True,1,1.182918
3286,spider-wedding-0020.txt,True,1,1.432633
3287,spider-wedding-0020.txt,True,2,4.4019010000000005
3288,spider-climbing-0020.txt,,1,
3289,spider-climbing-0020.txt,,1,
3290,spider-climbing-0020.txt,,1,
3291,spider-voter_2-0019.txt,True,2,9.889307
3292,spider_bak-local_govt_and_lot-0011.txt,False,7,48.280893
3293,spider-dorm_1-0002.txt,True,2,1.852993
3294,spider_bak-bike_1-0010.txt,True,2,2.257789
3295,spider-county_public_safety-0014.txt,True,2,6.660925
3296,spider-county_public_safety-0014.txt,True,2,5.387331
3297,spider-county_public_safety-0014.txt,True,2,11.231072
3298,spider-county_public_safety-0014.txt,True,2,18.927148000000003
3299,spider-county_public_safety-0014.txt,True,2,11.159389
3300,spider-county_public_safety-0014.txt,True,2,16.041125
3301,spider_bak-allergy_1-0002.txt,True,2,1.633749
3302,spider_bak-college_2-0016.txt,,1,
3303,spider-solvency_ii-0010.txt,True,2,2.028633
3304,spider_bak-document_management-0009.txt,True,1,0.929371
3305,spider_bak-document_management-0009.txt,True,1,1.044469
3306,spider_bak-document_management-0009.txt,True,3,31.426209
3307,spider_bak-document_management-0009.txt,True,1,0.8190249999999999
3308,spider_bak-document_management-0009.txt,True,1,0.931394
3309,spider_bak-document_management-0009.txt,True,1,1.367119
3310,spider_bak-loan_1-0035.txt,True,2,6.574492
3311,spider_bak-loan_1-0035.txt,True,2,15.325074
3312,spider_bak-loan_1-0035.txt,True,2,13.896177
3313,spider_bak-loan_1-0035.txt,True,2,5.283164
3314,spider_bak-loan_1-0035.txt,True,2,7.576164
3315,spider_bak-loan_1-0035.txt,True,2,10.797277
3316,spider_bak-loan_1-0035.txt,True,2,11.434971
3317,spider_bak-loan_1-0035.txt,True,2,10.468648
3318,spider_bak-loan_1-0035.txt,True,2,9.352589
3319,spider_bak-loan_1-0035.txt,True,2,20.880614
3320,spider_bak-sports_competition-0021.txt,True,2,2.659026
3321,spider_bak-gymnast-0020.txt,True,2,8.22207
3322,spider-browser_web-0018.txt,True,2,18.057344
3323,spider_bak-inn_1-0001.txt,True,1,1.222058
3324,spider_bak-inn_1-0001.txt,True,2,3.090095
3325,spider_bak-inn_1-0001.txt,True,1,1.651606
3326,spider_bak-inn_1-0001.txt,True,2,3.300416
3327,spider_bak-inn_1-0001.txt,True,1,1.267425
3328,spider_bak-inn_1-0001.txt,True,2,3.3002979999999997
3329,spider_bak-inn_1-0001.txt,True,1,1.664014
3330,spider_bak-inn_1-0001.txt,True,1,1.403582
3331,spider_bak-inn_1-0001.txt,True,2,3.628881
3332,spider_bak-inn_1-0001.txt,True,1,1.932859
3333,spider-soccer_2-0028.txt,True,2,5.236644
3334,spider_bak-college_1-0045.txt,True,2,6.155037999999999
3335,spider_bak-college_1-0045.txt,True,2,9.321765
3336,spider_bak-college_1-0045.txt,True,2,9.669632
3337,spider_bak-inn_1-0029.txt,True,2,2.259091
3338,spider-college_2-0008.txt,,1,
3339,spider_bak-small_bank_1-0016.txt,True,2,7.810275000000001
3340,spider_bak-small_bank_1-0016.txt,True,2,14.52963
3341,spider_bak-small_bank_1-0016.txt,True,2,15.187830000000002
3342,spider_bak-small_bank_1-0016.txt,True,2,9.460207
3343,spider_bak-small_bank_1-0016.txt,True,2,12.530538
3344,spider_bak-small_bank_1-0016.txt,True,2,49.395987
3345,spider-party_host-0010.txt,True,2,23.703862
3346,spider-university_basketball-0015.txt,True,1,1.031107
3347,spider-university_basketball-0001.txt,True,2,2.186161
3348,spider_bak-customers_card_transactions-0035.txt,True,2,2.79378
3349,spider-department_management-0006.txt,True,2,2.990925
3350,spider-department_management-0006.txt,True,1,0.980153
3351,spider-department_management-0006.txt,True,1,1.196231
3352,spider-department_management-0006.txt,True,1,1.032461
3353,spider-department_management-0006.txt,True,1,1.077956
3354,spider-department_management-0006.txt,True,1,1.188365
3355,spider-department_management-0006.txt,True,1,1.276622
3356,spider-department_management-0006.txt,True,1,0.917104
3357,spider-department_management-0006.txt,True,1,0.976316
3358,spider-department_management-0006.txt,True,1,1.028565
3359,spider-department_management-0006.txt,True,1,1.222792
3360,spider-department_management-0006.txt,True,1,1.130701
3361,spider-department_management-0006.txt,True,2,1.868976
3362,spider-department_management-0006.txt,True,1,0.993922
3363,spider-department_management-0006.txt,True,1,1.013004
3364,spider-department_management-0006.txt,True,1,0.868602
3365,spider-department_management-0006.txt,True,2,2.5594409999999996
3366,spider-department_management-0006.txt,True,1,1.074343
3367,spider-department_management-0006.txt,True,1,1.010268
3368,spider-department_management-0006.txt,True,1,1.045859
3369,spider-department_management-0006.txt,True,1,0.908687
3370,spider_bak-shop_membership-0017.txt,True,2,2.38875
3371,spider_bak-shop_membership-0017.txt,True,1,1.047096
3372,spider_bak-shop_membership-0017.txt,True,2,2.79322
3373,spider_bak-shop_membership-0017.txt,True,1,0.861547
3374,spider_bak-shop_membership-0017.txt,True,2,3.489111
3375,spider_bak-shop_membership-0017.txt,True,1,1.2872750000000002
3376,db2csv-singer-0009_dev.txt,True,2,4.270129
3377,spider-restaurant_1-0015.txt,True,2,3.090144
3378,spider_bak-hr_1-0042.txt,True,2,6.810078
3379,db2csv-singer-0019_dev.txt,True,2,5.347877
3380,db2csv-singer-0019_dev.txt,True,2,8.123944999999999
3381,db2csv-singer-0019_dev.txt,True,2,11.981978
3382,spider-farm-0019.txt,True,2,3.631308
3383,spider-company_office-0010.txt,True,2,28.904228000000003
3384,spider_bak-culture_company-0011.txt,True,2,1.081081
3385,spider_bak-culture_company-0011.txt,True,2,3.783317
3386,spider_bak-culture_company-0011.txt,True,2,4.640169
3387,spider_bak-decoration_competition-0014.txt,True,2,3.31223
3388,spider_bak-decoration_competition-0014.txt,True,2,7.167612
3389,spider_bak-decoration_competition-0014.txt,True,2,5.023614
3390,spider_bak-decoration_competition-0014.txt,True,2,5.161624
3391,spider_bak-decoration_competition-0014.txt,True,2,5.623652
3392,spider_bak-decoration_competition-0014.txt,True,2,4.784612
3393,spider_bak-decoration_competition-0014.txt,True,2,4.049942
3394,spider_bak-decoration_competition-0014.txt,True,2,6.100218
3395,spider_bak-decoration_competition-0014.txt,True,2,9.034361
3396,spider_bak-decoration_competition-0014.txt,True,2,10.191188
3397,db2csv-pets_1-0011_dev.txt,True,2,2.66388
3398,db2csv-dog_kennels-0046_dev.txt,True,2,5.529135999999999
3399,spider-manufactory_1-0014.txt,True,2,1.605379
3400,spider-party_host-0012.txt,True,2,17.800682000000002
3401,db2csv-wta_1-0014_dev.txt,True,2,2.505871
3402,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3403,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3404,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3405,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3406,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3407,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3408,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3409,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3410,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3411,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,1,
3412,spider_bak-manufactory_1-0021.txt,False,2,1.761049
3413,spider_bak-manufactory_1-0021.txt,False,2,1.479421
3414,spider-products_for_hire-0018.txt,True,2,2.6745840000000003
3415,spider_bak-student_assessment-0003.txt,True,2,9.544204
3416,spider-department_store-0004.txt,True,2,7.297195
3417,spider-coffee_shop-0004.txt,True,1,1.379953
3418,spider-entrepreneur-0019.txt,True,2,1.191006
3419,spider-entrepreneur-0019.txt,True,2,2.11508
3420,spider-entrepreneur-0019.txt,True,2,2.452429
3421,spider_bak-bike_1-0012.txt,True,2,5.851
3422,spider_bak-customers_and_invoices-0039.txt,False,4,44.355434
3423,spider-county_public_safety-0002.txt,True,2,1.691815
3424,spider_bak-entrepreneur-0016.txt,True,2,4.400097
3425,spider_bak-entrepreneur-0016.txt,True,2,9.754764
3426,spider_bak-entrepreneur-0016.txt,True,2,5.307223
3427,spider_bak-entrepreneur-0002.txt,True,2,2.314588
3428,spider-dorm_1-0014.txt,True,2,2.4592020000000003
3429,spider_bak-news_report-0010.txt,True,2,1.151284
3430,spider_bak-news_report-0010.txt,True,2,1.785168
3431,spider_bak-news_report-0010.txt,True,2,2.233635
3432,spider_bak-gas_company-0022.txt,True,2,2.083028
3433,spider_bak-university_basketball-0012.txt,True,2,1.98985
3434,db2csv-student_transcripts_tracking-0072_dev.txt,False,7,57.770374
3435,spider_bak-game_1-0017.txt,False,7,48.690294
3436,spider_bak-ship_1-0017.txt,True,2,0.8591139999999999
3437,spider_bak-ship_1-0017.txt,True,2,1.042249
3438,spider_bak-ship_1-0017.txt,True,2,1.190626
3439,spider_bak-ship_1-0017.txt,True,2,1.4975
3440,spider_bak-ship_1-0017.txt,True,2,1.749537
3441,spider_bak-ship_1-0017.txt,True,2,1.47281
3442,spider_bak-game_1-0016.txt,True,2,2.3498289999999997
3443,spider_bak-game_1-0002.txt,True,2,1.341105
3444,spider_bak-game_1-0002.txt,True,2,2.394708
3445,spider_bak-game_1-0002.txt,True,2,2.283295
3446,spider_bak-game_1-0002.txt,True,2,2.152051
3447,spider_bak-game_1-0002.txt,True,2,2.080814
3448,spider_bak-game_1-0002.txt,True,3,9.14428
3449,spider_bak-flight_company-0014.txt,True,2,6.895694
3450,spider_bak-flight_company-0014.txt,True,2,8.508545
3451,spider_bak-flight_company-0014.txt,True,2,12.498836
3452,spider-roller_coaster-0012.txt,True,2,6.13188
3453,spider-roller_coaster-0012.txt,True,2,4.842616
3454,spider-roller_coaster-0012.txt,True,2,11.145983
3455,spider_bak-customers_and_products_contacts-0008.txt,True,2,1.42648
3456,spider_bak-customers_and_products_contacts-0008.txt,True,2,1.56062
3457,spider_bak-customers_and_products_contacts-0008.txt,True,2,1.593736
3458,spider-cre_Docs_and_Epenses-0020.txt,,1,
3459,spider-tracking_share_transactions-0020.txt,,1,
3460,spider-cinema-0007.txt,True,2,3.164281
3461,spider_bak-university_basketball-0013.txt,True,2,4.533936
3462,spider-railway-0020.txt,True,2,1.838006
3463,spider_bak-music_4-0012.txt,,1,
3464,spider_bak-music_4-0012.txt,,1,
3465,spider_bak-music_4-0012.txt,,1,
3466,spider_bak-music_4-0012.txt,,1,
3467,spider_bak-music_4-0012.txt,,1,
3468,spider_bak-music_4-0012.txt,,1,
3469,db2csv-course_teach-0020_dev.txt,True,2,17.144055
3470,spider_bak-company_office-0008.txt,True,2,1.482067
3471,spider_bak-soccer_2-0028.txt,True,2,11.148467
3472,db2csv-singer-0010_dev.txt,True,2,3.011658
3473,spider_bak-candidate_poll-0018.txt,True,2,6.246378
3474,spider_bak-candidate_poll-0018.txt,True,2,5.678504
3475,spider_bak-candidate_poll-0018.txt,True,2,14.220908
3476,spider_bak-allergy_1-0001.txt,False,9,46.928303
3477,spider_bak-scientist_1-0003.txt,True,2,0.796127
3478,spider_bak-scientist_1-0003.txt,False,7,35.782042
3479,spider_bak-scientist_1-0003.txt,True,3,2.5780890000000003
3480,spider_bak-scientist_1-0003.txt,True,3,3.20085
3481,spider_bak-scientist_1-0003.txt,True,2,1.546087
3482,spider_bak-scientist_1-0003.txt,True,2,1.249046
3483,spider_bak-scientist_1-0003.txt,True,2,1.332863
3484,spider_bak-scientist_1-0003.txt,True,3,3.2155709999999997
3485,spider_bak-scientist_1-0003.txt,True,3,3.4677810000000004
3486,spider_bak-scientist_1-0003.txt,True,3,4.036621
3487,db2csv-orchestra-0020_dev.txt,True,2,4.231203000000001
3488,db2csv-orchestra-0020_dev.txt,True,2,2.847208
3489,db2csv-orchestra-0020_dev.txt,True,2,9.991333
3490,spider-protein_institute-0002.txt,True,2,3.679837
3491,spider_bak-college_2-0015.txt,,1,
3492,spider-coffee_shop-0011.txt,True,2,1.580106
3493,spider-tracking_grants_for_research-0013.txt,,1,
3494,spider-entrepreneur-0018.txt,True,2,1.774911
3495,spider-coffee_shop-0005.txt,True,2,2.138029
3496,spider_bak-inn_1-0002.txt,True,1,0.824976
3497,spider_bak-climbing-0020.txt,True,1,0.823584
3498,spider_bak-climbing-0020.txt,,1,
3499,spider_bak-climbing-0020.txt,,1,
3500,spider-csu_1-0014.txt,True,1,0.989643
3501,spider-csu_1-0014.txt,True,1,1.539975
3502,spider-csu_1-0014.txt,True,1,1.15594
3503,spider-csu_1-0014.txt,True,1,1.228991
3504,db2csv-poker_player-0025_dev.txt,True,2,5.01421
3505,db2csv-poker_player-0025_dev.txt,True,2,3.90059
3506,db2csv-poker_player-0025_dev.txt,True,2,4.686367
3507,db2csv-poker_player-0025_dev.txt,True,2,4.190869
3508,db2csv-poker_player-0025_dev.txt,True,2,4.196823
3509,db2csv-poker_player-0025_dev.txt,True,2,5.638972
3510,db2csv-poker_player-0025_dev.txt,True,2,3.544913
3511,db2csv-poker_player-0025_dev.txt,True,2,7.535135
3512,db2csv-poker_player-0025_dev.txt,True,2,5.141308
3513,db2csv-poker_player-0025_dev.txt,True,2,4.980551
3514,spider_bak-manufactory_1-0020.txt,True,2,4.996748999999999
3515,spider_bak-manufactory_1-0020.txt,True,2,2.501959
3516,spider_bak-manufactory_1-0020.txt,True,2,2.152675
3517,spider_bak-manufactory_1-0020.txt,True,2,2.893032
3518,spider_bak-manufactory_1-0020.txt,True,2,2.320975
3519,spider_bak-manufactory_1-0020.txt,True,2,4.158599
3520,spider-customers_card_transactions-0035.txt,True,2,1.624572
3521,spider-party_host-0013.txt,True,2,11.188585
3522,spider-university_basketball-0016.txt,True,2,1.592842
3523,spider-department_management-0011.txt,True,2,1.548532
3524,spider_bak-cre_Drama_Workshop_Groups-0030.txt,,1,
3525,spider-shop_membership-0004.txt,True,1,0.48341
3526,spider-cre_Doc_Control_Systems-0022.txt,True,2,2.468983
3527,spider-company_office-0007.txt,True,2,1.8189
3528,spider_bak-culture_company-0012.txt,True,2,1.755862
3529,spider_bak-club_1-0032.txt,True,2,30.913057
3530,spider_bak-club_1-0032.txt,True,2,21.56537
3531,spider_bak-club_1-0032.txt,True,2,50.647435
3532,spider_bak-club_1-0032.txt,True,2,17.944024
3533,spider_bak-club_1-0032.txt,True,2,26.526556
3534,spider_bak-club_1-0032.txt,True,2,23.726987
3535,spider-company_office-0003.txt,True,2,1.596936
3536,spider-company_office-0003.txt,True,1,0.625675
3537,spider-company_office-0003.txt,True,1,0.63457
3538,spider-company_office-0003.txt,True,1,0.5634
3539,spider-company_office-0003.txt,True,1,0.8283170000000001
3540,spider-company_office-0003.txt,True,1,0.909225
3541,spider-company_office-0003.txt,True,1,0.73039
3542,spider-company_office-0003.txt,True,1,0.957227
3543,spider-company_office-0003.txt,True,1,0.862559
3544,spider-company_office-0003.txt,True,1,0.907649
3545,spider-company_office-0003.txt,True,1,1.045504
3546,spider-company_office-0003.txt,True,2,2.821844
3547,spider-company_office-0003.txt,True,1,0.937872
3548,spider-company_office-0003.txt,True,1,0.954265
3549,spider-company_office-0003.txt,True,1,0.999567
3550,spider-company_office-0003.txt,True,1,1.005636
3551,spider-company_office-0003.txt,True,1,0.936067
3552,spider-company_office-0003.txt,True,1,0.997625
3553,spider-company_office-0003.txt,True,2,3.486682
3554,spider-company_office-0003.txt,True,1,0.983893
3555,spider-company_office-0003.txt,True,1,1.029249
3556,spider-culture_company-0012.txt,True,2,1.886348
3557,spider-university_basketball-0012.txt,True,2,1.735947
3558,spider-candidate_poll-0007.txt,True,2,2.025162
3559,spider_bak-shop_membership-0004.txt,True,1,0.633201
3560,spider-musical-0004.txt,,1,
3561,spider-insurance_policies-0003.txt,True,2,3.2465210000000004
3562,spider_bak-manufactory_1-0018.txt,True,2,3.270529
3563,spider_bak-manufactory_1-0018.txt,True,2,3.183607
3564,spider_bak-manufactory_1-0018.txt,True,2,3.225886
3565,spider_bak-manufactory_1-0018.txt,True,2,3.001354
3566,spider_bak-manufactory_1-0018.txt,True,2,2.761839
3567,spider_bak-manufactory_1-0018.txt,True,2,3.638133
3568,spider_bak-manufactory_1-0018.txt,True,2,3.1987880000000004
3569,spider_bak-manufactory_1-0018.txt,True,2,2.773026
3570,spider_bak-manufactory_1-0018.txt,True,2,3.44311
3571,db2csv-tvshow-0050_dev.txt,True,2,4.678603
3572,db2csv-tvshow-0050_dev.txt,True,2,6.161118999999999
3573,db2csv-tvshow-0050_dev.txt,True,2,8.786681000000002
3574,db2csv-student_transcripts_tracking-0011_dev.txt,False,7,44.312579
3575,spider-products_for_hire-0009.txt,True,2,2.243112
3576,spider_bak-climbing-0018.txt,True,2,2.440765
3577,spider-soccer_2-0013.txt,True,1,1.3726509999999998
3578,spider-soccer_2-0013.txt,True,1,1.671592
3579,spider-soccer_2-0013.txt,True,1,1.2411219999999998
3580,spider-soccer_2-0013.txt,,1,
3581,spider-soccer_2-0013.txt,True,1,1.5053230000000002
3582,spider-soccer_2-0013.txt,True,2,11.409684
3583,spider-soccer_2-0013.txt,True,2,3.996119
3584,spider-soccer_2-0013.txt,,1,
3585,spider-soccer_2-0013.txt,True,1,1.454891
3586,spider-soccer_2-0013.txt,True,1,1.441758
3587,spider-soccer_2-0013.txt,,1,
3588,spider-soccer_2-0013.txt,,1,
3589,spider-soccer_2-0013.txt,,1,
3590,db2csv-wta_1-0015_dev.txt,True,2,2.829236
3591,spider-college_1-0048.txt,True,1,1.203022
3592,spider-college_1-0048.txt,True,1,1.3801
3593,spider-college_1-0048.txt,True,1,1.374916
3594,spider-college_1-0048.txt,True,2,8.746801999999999
3595,spider-college_1-0048.txt,True,1,1.632449
3596,spider_bak-loan_1-0026.txt,True,2,8.526081
3597,spider_bak-loan_1-0026.txt,False,2,1.210016
3598,spider_bak-loan_1-0026.txt,True,2,32.832878
3599,db2csv-dog_kennels-0035_dev.txt,True,2,22.621721
3600,spider-dorm_1-0011.txt,True,1,2.2425750000000004
3601,spider-dorm_1-0011.txt,False,2,3.289996
3602,spider-dorm_1-0011.txt,True,1,1.575874
3603,spider-dorm_1-0011.txt,True,1,1.809821
3604,spider-dorm_1-0011.txt,True,2,41.943974999999995
3605,spider-dorm_1-0011.txt,True,1,1.6315970000000002
3606,spider-protein_institute-0006.txt,True,2,2.810478
3607,spider-protein_institute-0006.txt,True,1,1.088938
3608,spider-protein_institute-0006.txt,True,2,2.598849
3609,spider-protein_institute-0006.txt,True,2,2.6517
3610,spider-protein_institute-0006.txt,,1,
3611,spider-protein_institute-0006.txt,True,1,1.0492
3612,spider-protein_institute-0006.txt,True,1,0.952345
3613,spider-protein_institute-0006.txt,True,2,3.198617
3614,spider-protein_institute-0006.txt,True,2,3.1704939999999997
3615,spider-protein_institute-0006.txt,,1,
3616,spider-protein_institute-0006.txt,True,1,1.163293
3617,spider-protein_institute-0006.txt,True,1,1.1657829999999998
3618,spider-protein_institute-0006.txt,True,1,1.028961
3619,spider-protein_institute-0006.txt,,1,
3620,spider-protein_institute-0006.txt,True,1,1.024522
3621,spider-protein_institute-0006.txt,True,2,4.206126
3622,spider-protein_institute-0006.txt,,1,
3623,spider-protein_institute-0006.txt,True,1,1.309723
3624,spider-protein_institute-0006.txt,,1,
3625,spider-protein_institute-0006.txt,True,1,1.386508
3626,spider-protein_institute-0006.txt,,1,
3627,spider-cre_Drama_Workshop_Groups-0030.txt,,1,
3628,spider-county_public_safety-0007.txt,True,1,1.315906
3629,spider-county_public_safety-0007.txt,True,1,1.31883
3630,spider-county_public_safety-0007.txt,True,1,1.42334
3631,spider_bak-body_builder-0006.txt,True,2,1.807273
3632,spider-gas_company-0004.txt,True,2,2.374419
3633,spider_bak-music_4-0016.txt,,1,
3634,spider_bak-music_4-0016.txt,,1,
3635,spider_bak-music_4-0016.txt,,1,
3636,spider_bak-music_4-0016.txt,,1,
3637,spider_bak-music_4-0016.txt,,1,
3638,spider_bak-music_4-0016.txt,,1,
3639,spider_bak-music_4-0016.txt,,1,
3640,spider_bak-music_4-0016.txt,,1,
3641,spider_bak-music_4-0016.txt,,1,
3642,spider_bak-music_4-0016.txt,,1,
3643,spider_bak-music_4-0016.txt,,1,
3644,spider_bak-book_2-0019.txt,True,2,2.572724
3645,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,3.652206
3646,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,9.434332
3647,spider_bak-cre_Doc_Control_Systems-0030.txt,True,1,0.999251
3648,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,12.542908
3649,spider_bak-cre_Doc_Control_Systems-0030.txt,True,1,1.185972
3650,spider_bak-cre_Doc_Control_Systems-0030.txt,True,1,1.2739930000000002
3651,spider_bak-cre_Docs_and_Epenses-0013.txt,,1,
3652,spider_bak-local_govt_and_lot-0002.txt,True,1,1.1674939999999998
3653,spider_bak-local_govt_and_lot-0002.txt,True,2,8.418932999999999
3654,spider_bak-local_govt_and_lot-0002.txt,True,2,4.068186
3655,spider_bak-local_govt_and_lot-0002.txt,True,1,0.905451
3656,spider_bak-local_govt_and_lot-0002.txt,True,1,1.212536
3657,spider_bak-local_govt_and_lot-0002.txt,True,1,1.202521
3658,spider_bak-local_govt_and_lot-0002.txt,True,2,5.972858
3659,spider_bak-local_govt_and_lot-0002.txt,True,2,6.297814000000001
3660,spider_bak-local_govt_and_lot-0002.txt,True,2,7.015851
3661,spider_bak-soccer_2-0038.txt,True,2,2.738524
3662,spider-cinema-0017.txt,True,2,10.053838
3663,spider-cinema-0017.txt,True,2,24.466405
3664,spider-cinema-0017.txt,True,2,26.511449
3665,spider-device-0010.txt,True,2,23.140199000000003
3666,spider-device-0004.txt,True,2,1.633315
3667,spider-roller_coaster-0002.txt,True,2,2.304482
3668,spider-scientist_1-0018.txt,True,2,4.166563
3669,spider-scientist_1-0018.txt,True,2,4.04142
3670,spider-scientist_1-0018.txt,True,2,5.119278
3671,spider-scientist_1-0018.txt,True,2,3.4833309999999997
3672,spider-scientist_1-0018.txt,True,2,5.482585
3673,spider-scientist_1-0018.txt,True,2,4.010745
3674,spider_bak-theme_gallery-0002.txt,True,2,3.143603
3675,spider_bak-theme_gallery-0002.txt,True,2,4.30569
3676,spider_bak-theme_gallery-0002.txt,True,2,3.33979
3677,db2csv-course_teach-0021_dev.txt,True,2,31.59169
3678,db2csv-cre_Doc_Template_Mgt-0057_dev.txt,True,2,26.95921
3679,spider_bak-flight_company-0005.txt,True,1,1.608211
3680,spider_bak-flight_company-0005.txt,,1,
3681,spider_bak-flight_company-0005.txt,,1,
3682,spider_bak-flight_company-0011.txt,True,1,1.613965
3683,spider_bak-flight_company-0011.txt,True,1,1.5321330000000002
3684,spider_bak-flight_company-0011.txt,True,1,1.73275
3685,spider_bak-flight_company-0011.txt,True,1,1.697125
3686,spider_bak-flight_company-0011.txt,True,2,7.409799
3687,spider_bak-flight_company-0011.txt,True,1,1.598689
3688,spider_bak-flight_company-0011.txt,True,2,12.812419
3689,spider_bak-flight_company-0011.txt,True,1,1.188167
3690,spider_bak-flight_company-0011.txt,True,2,8.040637
3691,spider_bak-flight_company-0011.txt,True,1,1.332067
3692,spider_bak-flight_company-0011.txt,True,1,1.812203
3693,spider_bak-flight_company-0011.txt,True,1,1.685797
3694,spider_bak-flight_company-0011.txt,True,1,1.916774
3695,spider_bak-flight_company-0011.txt,True,1,1.555644
3696,spider_bak-flight_company-0011.txt,True,1,1.469893
3697,spider_bak-flight_company-0011.txt,True,1,1.563804
3698,spider_bak-flight_company-0011.txt,True,1,1.618919
3699,spider_bak-flight_company-0011.txt,True,1,1.584935
3700,spider_bak-flight_company-0011.txt,True,1,1.485077
3701,spider_bak-flight_company-0011.txt,True,1,1.672374
3702,spider_bak-flight_company-0011.txt,True,1,1.582251
3703,spider_bak-flight_company-0011.txt,True,1,2.00573
3704,spider_bak-flight_company-0011.txt,True,1,1.732981
3705,spider_bak-flight_company-0011.txt,True,2,5.282338
3706,spider_bak-flight_company-0011.txt,True,1,2.028647
3707,spider_bak-flight_company-0011.txt,True,1,1.687807
3708,spider_bak-flight_company-0011.txt,True,2,16.757446
3709,spider_bak-flight_company-0011.txt,True,1,2.246294
3710,spider-tracking_share_transactions-0019.txt,,1,
3711,spider-tracking_share_transactions-0019.txt,,1,
3712,spider_bak-department_management-0011.txt,True,2,1.995513
3713,spider-cinema-0016.txt,True,2,16.589253
3714,spider-cinema-0016.txt,True,2,13.779261
3715,spider-cinema-0016.txt,True,2,17.664742
3716,spider_bak-university_basketball-0016.txt,True,2,2.819148
