ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times,AST size,nodes changed
1364,673,,,,True,0.518023,,,,,,,,
1364,674,,,,True,78.80369099999999,,,,,,,,
1364,675,True,"{'customers': [['customer_id', 'customer_name', 'email'], [32, None, None], [49, '45', None]], 'contacts': [['user_id', 'contact_email', 'contact_name'], [49, '47', None], [32, '33', '44']], 'invoices': [['invoice_id', 'user_id', 'price'], [34, None, 1]]}",0.799122,True,0.280047,3.0,1.0,0.0,[1],[12],"[0.030949, 0.050362]",12.0,[2]
1364,676,,,,True,0.308059,,,,,,,,
1364,677,True,"{'customers': [['customer_id', 'customer_name', 'email'], [26, '39', '40']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [26, '28', '37'], [26, '27', '38']], 'invoices': [['invoice_id', 'user_id', 'price'], [29, None, None]]}",0.77205,True,0.320202,3.0,1.0,0.0,[1],[11],"[0.015331, 0.068193]",11.0,[2]
1364,678,True,"{'customers': [['customer_id', 'customer_name', 'email'], [30, '37', '38'], [28, '40', '41']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [30, '29', '39']], 'invoices': [['invoice_id', 'user_id', 'price'], [61, None, 1]]}",0.261656,True,0.285188,3.0,1.0,0.0,[1],[11],"[0.012363, 0.02182]",11.0,[2]
1364,679,,,,True,0.591413,,,,,,,,
1364,680,,,,True,0.378443,,,,,,,,
1364,681,,,,True,0.313034,,,,,,,,
1364,682,True,"{'customers': [['customer_id', 'customer_name', 'email']], 'contacts': [['user_id', 'contact_email', 'contact_name']], 'invoices': [['invoice_id', 'user_id', 'price'], [30, None, None]]}",1.320206,True,0.345441,3.0,1.0,0.0,[2],[16],"[0.016865, 0.050462]",16.0,[3]
1364,683,True,"{'customers': [['customer_id', 'customer_name', 'email'], [33, '46', '47']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [33, '32', None], [33, '31', '45']], 'invoices': [['invoice_id', 'user_id', 'price'], [35, None, 1], [34, None, 1]]}",0.227943,True,0.276941,3.0,1.0,0.0,[1],[12],"[0.023191, 0.038341]",12.0,[2]
1364,684,True,"{'customers': [['customer_id', 'customer_name', 'email'], [33, None, '45']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [33, '31', None]], 'invoices': [['invoice_id', 'user_id', 'price'], [35, None, 1], [34, None, 1]]}",0.313544,False,2.700431,3.0,1.0,0.0,[1],[12],"[0.005541, 0.025248]",12.0,[2]
1364,685,,,,False,2.493569,,,,,,,,
1364,686,,,,True,1.074138,,,,,,,,
1364,687,True,"{'customers': [['customer_id', 'customer_name', 'email'], [25, None, '37'], [26, None, '40']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [26, '27', '38']], 'invoices': [['invoice_id', 'user_id', 'price'], [28, None, 1]]}",0.266853,True,0.283261,3.0,1.0,0.0,[1],[12],"[0.030546, 0.037259]",12.0,[2]
1364,688,,,,True,0.2892139999999999,,,,,,,,
1364,689,,,,False,2.175467,,,,,,,,
1364,690,,,,True,0.307456,,,,,,,,
1364,691,,,,False,3.610065,,,,,,,,
1364,692,False,"{'customers': [['customer_id', 'customer_name', 'email'], [34, None, None], [33, None, None]], 'contacts': [['user_id', 'contact_email', 'contact_name'], [33, '35', '45']], 'invoices': [['invoice_id', 'user_id', 'price']]}",1.221304,True,0.3443589999999999,2.0,0.0,,[],[],"[0.014921, 0.037485]",13.0,[]
1364,693,True,"{'customers': [['customer_id', 'customer_name', 'email'], [32, None, '45'], [35, None, '45']], 'contacts': [['user_id', 'contact_email', 'contact_name'], [35, '34', None], [35, '33', '47']], 'invoices': [['invoice_id', 'user_id', 'price'], [68, None, 1], [36, None, 1]]}",0.275701,True,0.279996,3.0,1.0,0.0,[1],[12],"[0.010523, 0.05875]",12.0,[2]
1364,694,,,,False,,,,,,,,,
1364,695,True,"{'customers': [['customer_id', 'customer_name', 'email']], 'contacts': [['user_id', 'contact_email', 'contact_name']], 'invoices': [['invoice_id', 'user_id', 'price'], [41, None, 1]]}",0.309789,True,0.347387,3.0,1.0,0.0,[1],[12],"[0.016822, 0.053293]",12.0,[2]
1364,696,,,,True,0.448068,,,,,,,,
1364,697,,,,True,0.460857,,,,,,,,
1364,698,,,,False,4.886319,,,,,,,,
1364,699,,,,True,0.413464,,,,,,,,
1364,700,,,,True,0.414589,,,,,,,,
1364,701,True,"{'customers': [['customer_id', 'customer_name', 'email'], [33, '42', None]], 'contacts': [['user_id', 'contact_email', 'contact_name']], 'invoices': [['invoice_id', 'user_id', 'price'], [34, None, 1]]}",0.325661,True,0.367726,3.0,1.0,0.0,[2],[17],"[0.008845, 0.033858]",17.0,[3]
1398,0,False,"{'customers': [['customer_id', 'customer_name'], [22, 'C'], [21, 'C'], [23, 'C']], 'orders': [['order_id', 'customer_id', 'product_name'], [25, None, 'C'], [24, None, 'C'], [26, None, 'C']]}",0.074465,False,0.322911,2.0,0.0,,[],[],"[0.012396, 0.017608]",19.0,[]
1398,1,False,"{'customers': [['customer_id', 'customer_name'], [25, 'C29'], [24, 'C29'], [29, 'C29']], 'orders': [['order_id', 'customer_id', 'product_name'], [27, 29, 'B'], [26, 29, 'C'], [28, None, 'C']]}",0.151311,False,0.329517,2.0,0.0,,[],[],"[0.009734, 0.019644]",22.0,[]
1398,2,False,"{'customers': [['customer_id', 'customer_name'], [22, 'C'], [21, 'C'], [23, 'C']], 'orders': [['order_id', 'customer_id', 'product_name'], [25, None, 'C'], [24, None, 'C'], [26, None, 'C']]}",0.098125,False,0.323974,2.0,0.0,,[],[],"[0.015753, 0.013418]",19.0,[]
1398,3,,,,False,1.245551,,,,,,,,
1398,4,,,,False,0.70843,,,,,,,,
1398,5,,,,False,0.734589,,,,,,,,
1398,6,,,,False,0.7041660000000001,,,,,,,,
1398,7,,,,False,1.396935,,,,,,,,
1398,8,,,,False,0.7134780000000001,,,,,,,,
1398,9,,,,False,0.768106,,,,,,,,
1398,10,,,,False,1.037434,,,,,,,,
1398,11,,,,False,0.7199610000000001,,,,,,,,
1398,12,,,,False,0.3255909999999999,,,,,,,,
1398,13,,,,False,0.667513,,,,,,,,
1398,14,,,,False,0.328029,,,,,,,,
1398,15,,,,False,0.775193,,,,,,,,
1398,16,,,,False,0.324634,,,,,,,,
1398,17,,,,False,0.730165,,,,,,,,
1398,18,,,,False,0.352101,,,,,,,,
1398,19,,,,False,0.742391,,,,,,,,
1398,20,,,,False,1.288658,,,,,,,,
1398,21,,,,False,2.645226,,,,,,,,
1398,22,,,,True,0.318786,,,,,,,,
1398,23,,,,False,0.715858,,,,,,,,
1398,24,,,,False,0.726205,,,,,,,,
1398,25,,,,True,0.597413,,,,,,,,
1398,26,,,,False,,,,,,,,,
1398,27,,,,True,0.270624,,,,,,,,
1398,28,,,,True,0.414236,,,,,,,,
1398,29,,,,True,0.656658,,,,,,,,
1398,30,,,,False,,,,,,,,,
1398,31,,,,True,2.641175,,,,,,,,
1398,32,,,,True,2.615415,,,,,,,,
1398,33,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",3.688708,False,0.650254,3.0,1.0,0.0,[4],[14],"[0.139239, 0.006784]",14.0,[4]
1398,34,,,,False,0.323973,,,,,,,,
1398,35,,,,False,1.126552,,,,,,,,
1398,36,,,,False,0.772511,,,,,,,,
1398,37,,,,True,0.305947,,,,,,,,
1398,38,True,"{'customers': [['customer_id', 'customer_name'], [18, None], [19, None]], 'orders': [['order_id', 'customer_id', 'product_name'], [30, None, 'A'], [20, None, 'B']]}",0.525174,False,1.365718,4.0,2.0,0.0,"[1, 2]","[14, 14]","[0.010555, 0.015486]",14.0,"[2, 2]"
1398,39,,,,False,,,,,,,,,
1398,40,,,,False,0.4621929999999999,,,,,,,,
1398,41,,,,False,,,,,,,,,
1398,42,,,,False,1.696611,,,,,,,,
1398,43,,,,False,0.330955,,,,,,,,
1398,44,,,,True,0.346342,,,,,,,,
1398,45,,,,False,,,,,,,,,
1398,46,,,,False,0.650938,,,,,,,,
1398,47,,,,False,0.319439,,,,,,,,
1398,48,,,,False,0.321153,,,,,,,,
1398,49,,,,False,0.321422,,,,,,,,
1398,50,,,,False,0.317536,,,,,,,,
1398,51,,,,False,0.336096,,,,,,,,
1398,52,,,,False,0.334912,,,,,,,,
1398,53,,,,False,0.331621,,,,,,,,
1398,54,,,,False,,,,,,,,,
1398,55,,,,False,0.331111,,,,,,,,
1398,56,,,,False,0.8399340000000001,,,,,,,,
1398,57,,,,False,,,,,,,,,
1398,58,,,,False,0.336507,,,,,,,,
1398,59,,,,False,,,,,,,,,
1398,60,,,,False,0.739155,,,,,,,,
1398,61,,,,False,0.7584029999999999,,,,,,,,
1398,62,,,,False,0.672444,,,,,,,,
1398,63,,,,False,0.781577,,,,,,,,
1398,64,,,,False,0.448821,,,,,,,,
1398,65,,,,False,0.684328,,,,,,,,
1398,66,,,,False,1.407546,,,,,,,,
1398,67,,,,False,0.810238,,,,,,,,
1398,68,,,,False,0.8322069999999999,,,,,,,,
1398,69,,,,False,2.3235,,,,,,,,
1398,70,,,,False,0.805341,,,,,,,,
1398,71,,,,False,,,,,,,,,
1398,72,,,,False,1.055329,,,,,,,,
1398,73,,,,True,1.1163729999999998,,,,,,,,
1398,74,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",4.194861,False,0.7315929999999999,3.0,1.0,0.0,[4],[14],"[0.133098, 0.006732]",14.0,[4]
1398,75,,,,False,,,,,,,,,
1398,76,,,,True,0.881202,,,,,,,,
1398,77,,,,True,0.4538839999999999,,,,,,,,
1398,78,,,,False,9.072033,,,,,,,,
1398,79,,,,False,6.6046190000000005,,,,,,,,
1398,80,False,"{'customers': [['customer_id', 'customer_name'], [18, 'A21'], [17, 'A21'], [19, 'A21']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, None, 'C']]}",0.086524,False,0.607962,2.0,0.0,,[],[],"[0.007195, 0.01285]",16.0,[]
1398,81,,,,False,6.751228,,,,,,,,
1398,82,,,,False,15.362471,,,,,,,,
1398,83,,,,False,2.017974,,,,,,,,
1398,84,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [23, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'B'], [22, 23, 'A']]}",0.234525,True,0.4871169999999999,3.0,1.0,0.0,[2],[16],"[0.009503, 0.022974]",16.0,[3]
1398,85,,,,False,1.663293,,,,,,,,
1398,86,,,,True,0.721732,,,,,,,,
1398,87,,,,False,1.323473,,,,,,,,
1398,88,,,,False,0.615715,,,,,,,,
1398,89,,,,False,1.509978,,,,,,,,
1398,90,,,,False,0.692185,,,,,,,,
1398,91,False,"{'customers': [['customer_id', 'customer_name'], [18, 'A21'], [17, 'A21'], [19, 'A21']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, None, 'C']]}",0.454964,False,0.597792,2.0,0.0,,[],[],"[0.009193, 0.016253]",16.0,[]
1398,92,,,,True,1.460365,,,,,,,,
1398,93,,,,False,0.761969,,,,,,,,
1398,94,,,,True,1.263325,,,,,,,,
1398,95,,,,False,0.448303,,,,,,,,
1398,96,,,,True,0.855459,,,,,,,,
1398,97,,,,False,1.403143,,,,,,,,
1398,98,,,,False,,,,,,,,,
1398,99,,,,False,,,,,,,,,
1398,100,,,,False,3.511678,,,,,,,,
1398,101,,,,True,0.661951,,,,,,,,
1398,102,,,,True,0.545236,,,,,,,,
1398,103,,,,True,0.280715,,,,,,,,
1398,104,,,,False,1.429677,,,,,,,,
1398,105,,,,True,0.394609,,,,,,,,
1398,106,,,,False,,,,,,,,,
1398,107,,,,False,0.483842,,,,,,,,
1398,108,False,"{'customers': [['customer_id', 'customer_name'], [18, 'A21'], [17, 'A21'], [19, 'A21']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, None, 'C']]}",0.105889,False,0.349077,2.0,0.0,,[],[],"[0.013456, 0.024762]",15.0,[]
1398,109,,,,False,,,,,,,,,
1398,110,False,"{'customers': [['customer_id', 'customer_name'], [22, 'C29'], [21, 'C29'], [29, 'C29']], 'orders': [['order_id', 'customer_id', 'product_name'], [24, 29, 'C'], [23, 29, 'C'], [25, 29, 'C']]}",0.084915,False,0.330991,2.0,0.0,,[],[],"[0.000891, 0.002985]",19.0,[]
1398,111,False,"{'customers': [['customer_id', 'customer_name'], [22, 'C'], [21, 'C'], [23, 'C']], 'orders': [['order_id', 'customer_id', 'product_name'], [25, None, 'C'], [24, None, 'C'], [26, None, 'C']]}",0.083178,False,0.329639,2.0,0.0,,[],[],"[0.000882, 0.003099]",19.0,[]
1398,112,False,"{'customers': [['customer_id', 'customer_name'], [25, 'C29'], [24, 'C29'], [29, 'C29']], 'orders': [['order_id', 'customer_id', 'product_name'], [27, 29, 'B'], [26, 29, 'C'], [28, None, 'C']]}",0.092476,False,0.328989,2.0,0.0,,[],[],"[0.000876, 0.003681]",22.0,[]
1398,113,,,,True,0.277793,,,,,,,,
1398,114,,,,True,0.362791,,,,,,,,
1398,115,,,,False,0.777468,,,,,,,,
1398,116,,,,True,0.5346069999999999,,,,,,,,
1398,117,,,,False,0.635121,,,,,,,,
1398,118,,,,False,3.99893,,,,,,,,
1398,119,,,,True,0.7858510000000001,,,,,,,,
1398,120,,,,False,0.693977,,,,,,,,
1398,121,,,,False,0.686319,,,,,,,,
1398,122,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",4.636081,False,0.697958,3.0,1.0,0.0,[4],[14],"[0.011448, 0.009126]",14.0,[4]
1398,123,,,,False,0.512007,,,,,,,,
1398,124,,,,False,,,,,,,,,
1398,125,,,,False,0.795571,,,,,,,,
1398,126,,,,False,0.935629,,,,,,,,
1398,127,,,,False,515.577865,,,,,,,,
1398,128,,,,False,,,,,,,,,
1398,129,,,,True,0.802818,,,,,,,,
1398,130,,,,True,0.370684,,,,,,,,
1398,131,,,,False,0.786718,,,,,,,,
1398,132,,,,False,0.468724,,,,,,,,
1398,133,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C20'], [18, 'C20'], [20, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, None, 'C'], [21, 20, 'A'], [23, 20, 'B']]}",9.159858,False,1.015596,3.0,1.0,0.0,[4],[14],"[0.002096, 0.009266]",14.0,[4]
1398,134,,,,False,0.509039,,,,,,,,
1398,135,,,,False,0.916986,,,,,,,,
1398,136,,,,False,0.915028,,,,,,,,
1398,137,,,,False,0.858853,,,,,,,,
1398,138,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",4.770327,False,0.703102,3.0,1.0,0.0,[4],[14],"[0.021089, 0.007593]",14.0,[4]
1398,139,,,,False,,,,,,,,,
1398,140,,,,True,5.419658999999999,,,,,,,,
1398,141,,,,False,1.591903,,,,,,,,
1398,142,,,,False,1.561737,,,,,,,,
1398,143,,,,True,0.461477,,,,,,,,
1398,144,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",2.871145,True,1.065181,3.0,1.0,0.0,[4],[14],"[0.017407, 0.006891]",14.0,[4]
1398,145,,,,True,2.028571,,,,,,,,
1398,146,,,,False,1.52097,,,,,,,,
1398,147,,,,False,,,,,,,,,
1398,148,,,,False,2.355121,,,,,,,,
1398,149,,,,False,1.138425,,,,,,,,
1398,150,,,,False,0.7977350000000001,,,,,,,,
1398,151,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",5.028252,False,1.273825,3.0,1.0,0.0,[4],[14],"[0.086198, 0.006866]",14.0,[4]
1398,152,,,,True,0.990853,,,,,,,,
1398,153,,,,True,0.524732,,,,,,,,
1398,154,,,,False,1.792986,,,,,,,,
1398,155,,,,False,3.755257,,,,,,,,
1398,156,,,,True,15.17625,,,,,,,,
1398,157,,,,False,0.8564879999999999,,,,,,,,
1398,158,,,,False,0.5627489999999999,,,,,,,,
1398,159,,,,False,1.273327,,,,,,,,
1398,160,,,,True,0.533367,,,,,,,,
1398,161,,,,True,0.286482,,,,,,,,
1398,162,,,,True,0.620611,,,,,,,,
1398,163,,,,False,0.955433,,,,,,,,
1398,164,,,,False,0.326067,,,,,,,,
1398,165,,,,False,0.737807,,,,,,,,
1398,166,,,,False,0.689235,,,,,,,,
1398,167,,,,False,,,,,,,,,
1398,168,,,,False,,,,,,,,,
1398,169,,,,False,0.957346,,,,,,,,
1398,170,,,,True,0.460491,,,,,,,,
1398,171,,,,False,,,,,,,,,
1398,172,,,,False,0.380704,,,,,,,,
1398,173,,,,True,0.261199,,,,,,,,
1398,174,,,,False,0.364984,,,,,,,,
1398,175,,,,False,0.344343,,,,,,,,
1398,176,,,,False,0.318112,,,,,,,,
1398,177,,,,False,0.368371,,,,,,,,
1398,178,,,,False,0.455056,,,,,,,,
1398,179,,,,False,0.905722,,,,,,,,
1398,180,,,,False,0.486475,,,,,,,,
1398,181,,,,False,0.594446,,,,,,,,
1398,182,,,,True,0.289017,,,,,,,,
1398,183,,,,False,0.322595,,,,,,,,
1398,184,,,,True,0.5667439999999999,,,,,,,,
1398,185,,,,False,,,,,,,,,
1398,186,,,,True,0.303936,,,,,,,,
1398,187,,,,False,0.806642,,,,,,,,
1398,188,,,,False,1.874337,,,,,,,,
1398,189,,,,False,1.11024,,,,,,,,
1398,190,,,,False,,,,,,,,,
1398,191,,,,False,0.825727,,,,,,,,
1398,192,,,,True,0.767544,,,,,,,,
1398,193,,,,False,0.59701,,,,,,,,
1398,194,,,,False,0.551774,,,,,,,,
1398,195,,,,False,0.540732,,,,,,,,
1398,196,,,,False,1.824879,,,,,,,,
1398,197,,,,False,2.723125,,,,,,,,
1398,198,,,,False,1.265427,,,,,,,,
1398,199,,,,False,1.2347169999999998,,,,,,,,
1398,200,,,,False,,,,,,,,,
1398,201,,,,False,4.509145,,,,,,,,
1398,202,,,,False,1.29538,,,,,,,,
1398,203,,,,False,1.032837,,,,,,,,
1398,204,,,,False,1.196471,,,,,,,,
1398,205,,,,False,0.7281580000000001,,,,,,,,
1398,206,,,,False,1.141824,,,,,,,,
1398,207,,,,False,0.744925,,,,,,,,
1398,208,True,"{'customers': [['customer_id', 'customer_name'], [18, 'B19'], [19, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 19, 'B'], [22, 19, 'A']]}",6.971863,False,1.2008299999999998,3.0,1.0,0.0,[4],[14],"[0.009242, 0.007629]",14.0,[4]
1398,209,,,,False,1.199292,,,,,,,,
1398,210,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C20'], [18, 'C20'], [20, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, None, 'C'], [21, 20, 'A'], [23, 20, 'B']]}",6.620492,False,1.220958,3.0,1.0,0.0,[4],[14],"[0.009592, 0.007842]",14.0,[4]
1398,211,,,,True,1.00418,,,,,,,,
1398,212,,,,False,,,,,,,,,
1398,213,,,,False,1.775633,,,,,,,,
1398,214,,,,False,1.432419,,,,,,,,
1398,215,,,,False,1.1983229999999998,,,,,,,,
1398,216,,,,False,1.950581,,,,,,,,
1398,217,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C20'], [18, 'C20'], [20, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, None, None], [21, 20, 'B'], [23, 20, 'B']]}",9.26436,True,0.497586,3.0,1.0,0.0,[4],[14],"[0.011658, 0.008038]",14.0,[4]
1398,218,,,,False,,,,,,,,,
1398,219,,,,False,,,,,,,,,
1398,220,,,,False,1.175275,,,,,,,,
1398,221,,,,False,1.519576,,,,,,,,
1398,222,,,,False,1.399025,,,,,,,,
1398,223,,,,False,1.193678,,,,,,,,
1398,224,,,,True,1.812784,,,,,,,,
1398,225,,,,True,5.301641,,,,,,,,
1398,226,,,,False,1.3729840000000002,,,,,,,,
1398,227,,,,False,17.283494,,,,,,,,
1398,228,,,,True,1.7970929999999998,,,,,,,,
1398,229,,,,False,0.8670720000000001,,,,,,,,
1398,230,,,,False,0.643621,,,,,,,,
1398,231,,,,True,40.966201,,,,,,,,
1398,232,,,,True,1.175964,,,,,,,,
1398,233,,,,True,2.615317,,,,,,,,
1398,234,,,,False,2.722465,,,,,,,,
1398,235,,,,False,1.431194,,,,,,,,
1398,236,,,,False,0.56857,,,,,,,,
1398,237,,,,False,0.6379279999999999,,,,,,,,
1398,238,,,,False,8.24192,,,,,,,,
1398,239,,,,False,1.45748,,,,,,,,
1398,240,,,,True,0.562935,,,,,,,,
1398,241,,,,False,1.703287,,,,,,,,
1398,242,,,,False,8.233663,,,,,,,,
1398,243,,,,False,1.258417,,,,,,,,
1398,244,,,,False,0.661709,,,,,,,,
1398,245,,,,False,0.603642,,,,,,,,
1398,246,,,,False,0.756555,,,,,,,,
1398,247,,,,True,0.514077,,,,,,,,
1398,248,,,,False,4.747561,,,,,,,,
1398,249,,,,True,0.425749,,,,,,,,
1398,250,,,,True,0.553482,,,,,,,,
1398,251,,,,False,0.833639,,,,,,,,
1398,252,,,,False,1.245166,,,,,,,,
1398,253,,,,False,0.7956380000000001,,,,,,,,
1398,254,,,,True,0.642189,,,,,,,,
1398,255,,,,False,1.565307,,,,,,,,
1398,256,,,,False,,,,,,,,,
1398,257,,,,False,1.7767000000000002,,,,,,,,
1398,258,,,,False,,,,,,,,,
1398,259,,,,True,1.126635,,,,,,,,
1398,260,,,,False,1.4211619999999998,,,,,,,,
1398,261,,,,False,1.319051,,,,,,,,
1398,262,,,,False,1.327643,,,,,,,,
1398,263,,,,False,1.355436,,,,,,,,
1398,264,True,"{'customers': [['customer_id', 'customer_name'], [22, 'C23']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, 22, 'B'], [19, 22, 'A'], [21, 22, 'A']]}",0.276169,True,0.463477,3.0,1.0,0.0,[2],[15],"[0.02245, 0.025732]",15.0,[3]
1398,265,,,,False,0.765801,,,,,,,,
1398,266,False,"{'customers': [['customer_id', 'customer_name'], [28, 'C35'], [35, 'A33'], [36, 'B34']], 'orders': [['order_id', 'customer_id', 'product_name'], [30, None, 'B'], [29, 35, 'A'], [31, 36, 'A']]}",0.21774,True,4.534802,2.0,0.0,,[],[],"[0.016337, 0.060529]",22.0,[]
1398,267,,,,False,0.863502,,,,,,,,
1398,268,,,,False,0.873444,,,,,,,,
1398,269,,,,False,1.225393,,,,,,,,
1398,270,,,,True,0.464897,,,,,,,,
1398,271,,,,False,0.624505,,,,,,,,
1398,272,,,,True,1.393164,,,,,,,,
1398,273,,,,False,1.6211989999999998,,,,,,,,
1398,274,,,,False,1.590139,,,,,,,,
1398,275,,,,False,7.85037,,,,,,,,
1398,276,,,,False,0.759008,,,,,,,,
1398,277,,,,True,0.640307,,,,,,,,
1398,278,,,,False,0.7374080000000001,,,,,,,,
1398,279,,,,False,,,,,,,,,
1398,280,,,,True,1.022235,,,,,,,,
1398,281,,,,False,2.401811,,,,,,,,
1398,282,,,,False,0.606474,,,,,,,,
1398,283,False,"{'customers': [['customer_id', 'customer_name'], [32, 'B37'], [36, 'A39'], [37, 'B40']], 'orders': [['order_id', 'customer_id', 'product_name'], [34, 37, None], [33, 36, 'C'], [35, 37, 'B']]}",1.224289,False,,2.0,0.0,,[],[],"[0.016688, 0.084008]",27.0,[]
1398,284,,,,False,2.229878,,,,,,,,
1398,285,,,,False,2.432544,,,,,,,,
1398,286,,,,False,,,,,,,,,
1398,287,,,,False,1.091052,,,,,,,,
1398,288,,,,False,,,,,,,,,
1398,289,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",3.686404,False,1.333822,3.0,1.0,0.0,[4],[14],"[0.014808, 0.00761]",14.0,[4]
1398,290,,,,False,0.561091,,,,,,,,
1398,291,,,,False,0.7576510000000001,,,,,,,,
1398,292,,,,False,0.565992,,,,,,,,
1398,293,True,"{'customers': [['customer_id', 'customer_name'], [18, 'B19'], [19, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 19, 'A'], [22, 19, 'B']]}",11.602856,False,0.7021219999999999,3.0,1.0,0.0,[4],[14],"[0.856895, 0.007658]",14.0,[4]
1398,294,,,,False,0.704426,,,,,,,,
1398,295,False,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [20, 'C23']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'A'], [22, None, 'B']]}",0.225975,False,1.251278,3.0,1.0,1.0,[1],[14],"[0.007226, 0.035095]",14.0,[2]
1398,296,,,,False,1.6075309999999998,,,,,,,,
1398,297,,,,False,2.189716,,,,,,,,
1398,298,,,,False,,,,,,,,,
1398,299,,,,False,0.767935,,,,,,,,
1398,300,,,,False,0.740604,,,,,,,,
1398,301,,,,False,0.5468919999999999,,,,,,,,
1398,302,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",2.964557,False,1.4339940000000002,3.0,1.0,0.0,[4],[14],"[0.0154, 0.017212]",14.0,[4]
1398,303,,,,False,1.619881,,,,,,,,
1398,304,,,,False,0.5590729999999999,,,,,,,,
1398,305,,,,False,,,,,,,,,
1398,306,,,,False,2.484211,,,,,,,,
1398,307,,,,False,0.694483,,,,,,,,
1398,308,,,,False,1.979383,,,,,,,,
1398,309,,,,False,,,,,,,,,
1398,310,,,,False,1.054643,,,,,,,,
1398,311,,,,False,4.532659,,,,,,,,
1398,312,,,,False,1.826843,,,,,,,,
1398,313,False,"{'customers': [['customer_id', 'customer_name'], [19, None], [18, None], [20, None]], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, None], [22, None, 'A']]}",0.340212,False,0.643296,2.0,0.0,,[],[],"[0.012617, 0.136914]",17.0,[]
1398,314,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 23, 'A'], [22, 23, 'B']]}",2.874192,False,1.263663,3.0,1.0,0.0,[4],[14],"[0.014568, 0.007018]",14.0,[4]
1398,315,False,"{'customers': [['customer_id', 'customer_name'], [37, None], [19, 'A0'], [24, None]], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, None], [20, 37, 'C'], [22, 24, 'B25']]}",0.09134,False,0.726055,2.0,0.0,,[],[],"[0.000914, 0.008543]",16.0,[]
1398,316,,,,False,1.408678,,,,,,,,
1398,317,,,,False,0.715186,,,,,,,,
1398,318,,,,False,1.53099,,,,,,,,
1398,319,,,,False,0.6255229999999999,,,,,,,,
1398,320,,,,False,0.536106,,,,,,,,
1398,321,,,,False,0.587807,,,,,,,,
1398,322,,,,False,0.798508,,,,,,,,
